courseCode,sectionId,sectionNumber,semesterId,sessionId,beginDate,endDate,creditHours,capacity,currentEnrollment,status,permCount,meetingDays,meetingDaysRaw,startTime,endTime,room,instructors
"SCI 010L CM","SCI 010L CM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","21","R","12","Wed","---W---","13:15","16:00","CM RDSC 235","Keller, Jason"
"SCI 010L CM","SCI 010L CM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","21","R","12","Wed","---W---","13:15","16:00","CM RDSC 235","Keller, Jason"
"SCI 010L CM","SCI 010L CM-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","23","Closed","17","Thu","----R--","18:15","21:00","CM RDSC 234","Schuppe, Eric R"
"SCI 010L CM","SCI 010L CM-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","23","Closed","17","Thu","----R--","18:15","21:00","CM RDSC 234","Schuppe, Eric R"
"SCI 010L CM","SCI 010L CM-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","19","R","12","Fri","-----F-","09:30","12:15","CM RDSC 234","Walker, Nia S"
"SCI 010L CM","SCI 010L CM-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","19","R","12","Fri","-----F-","09:30","12:15","CM RDSC 234","Walker, Nia S"
"SCI 010L CM","SCI 010L CM-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","23","Closed","13","Tue;Thu","--T-R--","11:00","12:15","CM RDSC 134","Lee, Shaun"
"SCI 010L CM","SCI 010L CM-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","23","Closed","13","Tue;Thu","--T-R--","11:00","12:15","CM RDSC 134","Lee, Shaun"
"SCI 010L CM","SCI 010L CM-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","18","R","4","Fri","-----F-","09:30","12:15","CM RDSC 235","Ho, Emily Kolenbrander"
"SCI 010L CM","SCI 010L CM-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","18","R","4","Fri","-----F-","09:30","12:15","CM RDSC 235","Ho, Emily Kolenbrander"
"SCI 030LACM","SCI 030LACM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","1","Mon","-M-----","13:15","16:00","CM RDSC 349","Nerenberg, Paul S."
"SCI 030LACM","SCI 030LACM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","1","Mon","-M-----","13:15","16:00","CM RDSC 349","Nerenberg, Paul S."
"SCI 030LACM","SCI 030LACM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","Open","2","Wed","---W---","13:15","16:00","CM RDSC 349","Raberg, Jonathan Henrik"
"SCI 030LACM","SCI 030LACM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","Open","2","Wed","---W---","13:15","16:00","CM RDSC 349","Raberg, Jonathan Henrik"
"SCI 030LACM","SCI 030LACM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","11","Open","0","Tue","--T----","13:15","16:00","CM RDSC 349","Rathbun, Colin"
"SCI 030LACM","SCI 030LACM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","11","Open","0","Tue","--T----","13:15","16:00","CM RDSC 349","Rathbun, Colin"
"SCI 030LACM","SCI 030LACM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Open","0","Thu","----R--","13:15","16:00","CM RDSC 349","Moscarello, Erica Mary"
"SCI 030LACM","SCI 030LACM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Open","0","Thu","----R--","13:15","16:00","CM RDSC 349","Moscarello, Erica Mary"
"SCI 030LBCM","SCI 030LBCM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","2","Wed","---W---","13:15","16:00","CM RDSC 351","Akbari, Najva"
"SCI 030LBCM","SCI 030LBCM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","2","Wed","---W---","13:15","16:00","CM RDSC 351","Akbari, Najva"
"SCI 030LBCM","SCI 030LBCM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","Open","1","Mon","-M-----","13:15","16:00","CM RDSC 351","Cheng, Rui"
"SCI 030LBCM","SCI 030LBCM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","Open","1","Mon","-M-----","13:15","16:00","CM RDSC 351","Cheng, Rui"
"SCI 030LBCM","SCI 030LBCM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","11","Open","0","Thu","----R--","13:15","16:00","CM RDSC 351","Narla, Avaneesh"
"SCI 030LBCM","SCI 030LBCM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","11","Open","0","Thu","----R--","13:15","16:00","CM RDSC 351","Narla, Avaneesh"
"SCI 030LBCM","SCI 030LBCM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Open","3","Tue","--T----","13:15","16:00","CM RDSC 351","Khandelwal, Pranav Chandrakant"
"SCI 030LBCM","SCI 030LBCM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Open","3","Tue","--T----","13:15","16:00","CM RDSC 351","Khandelwal, Pranav Chandrakant"
"SCI 050L CM","SCI 050L CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Open","0","Wed","---W---","13:15","16:15","CM RDSC 130","Enkavi, Zeynep"
"SCI 050L CM","SCI 050L CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Open","0","Wed","---W---","13:15","16:15","CM RDSC 130","Enkavi, Zeynep"
"SCI 050L CM","SCI 050L CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","15","R","1","Wed","---W---","09:00","11:45","CM RDSC 130","Yooseph, Shibu"
"SCI 050L CM","SCI 050L CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","15","R","1","Wed","---W---","09:00","11:45","CM RDSC 130","Yooseph, Shibu"
"SCI 111L CM","SCI 111L CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","15","Closed","6","Wed","---W---","13:15","16:15","CM RDSC 318","Wiley, Emily"
"SCI 111L CM","SCI 111L CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","15","Closed","6","Wed","---W---","13:15","16:15","CM RDSC 318","Wiley, Emily"
"SCI 111L CM","SCI 111L CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","15","Closed","6","Wed","---W---","13:15","16:15","CM RDSC 318","Wiley, Emily"
"SCI 111L CM","SCI 111L CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","15","Closed","6","Wed","---W---","13:15","16:15","CM RDSC 318","Wiley, Emily"
"SCI 111L CM","SCI 111L CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","13","Closed","4","Fri","-----F-","13:15","16:15","CM RDSC 318","Moscarello, Erica Mary"
"SCI 111L CM","SCI 111L CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","13","Closed","4","Fri","-----F-","13:15","16:15","CM RDSC 318","Moscarello, Erica Mary"
"SCI 111L CM","SCI 111L CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","13","Closed","4","Fri","-----F-","13:15","16:15","CM RDSC 318","Moscarello, Erica Mary"
"SCI 111L CM","SCI 111L CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","13","Closed","4","Fri","-----F-","13:15","16:15","CM RDSC 318","Moscarello, Erica Mary"
"SCI 181  CM","SCI 181  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","15","R","5","Mon;Wed","-M-W---","13:15","14:30","CM RDSC 129","Walker, Nia S"
"SCI 196  CM","SCI 196  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","10","2","Open","0","","-------","00:00","00:00","CM ARR ","Lee, Shaun"
"SCI 196  CM","SCI 196  CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.25","10","1","Open","1","","-------","00:00","00:00","CM ARR ","Williams, Diana"
"SCI 196  CM","SCI 196  CM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","5","Closed","5","","-------","00:00","00:00","CM ARR ","Ho, Emily Kolenbrander"
"SCI 196  CM","SCI 196  CM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","0.25","10","0","Open","0","","-------","00:00","00:00","CM ARR ","Walker, Nia S"
"SCI 196  CM","SCI 196  CM-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","1","Open","0","","-------","00:00","00:00","CM ARR ","Nerenberg, Paul S."
"SCI 196  CM","SCI 196  CM-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","1","Open","1","","-------","00:00","00:00","CM ARR ","Rathbun, Colin"
"SCI 196  CM","SCI 196  CM-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","1","Open","1","","-------","00:00","00:00","CM ARR ","Cheng, Rui"
"SCI 196  CM","SCI 196  CM-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","2","Open","3","","-------","00:00","00:00","CM ARR ","Yooseph, Shibu"
"SCI 196  CM","SCI 196  CM-09 SP2026","09","SP2026","SP2026","2026-01-20","2026-05-15","0.25","5","1","Open","1","","-------","00:00","00:00","CM ARR ","Schmitz, Lars"
"SCI 197  CM","SCI 197  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","10","4","Open","0","","-------","00:00","00:00","CM ARR ","Lee, Shaun"
"SCI 197  CM","SCI 197  CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.5","10","3","Open","3","","-------","00:00","00:00","CM ARR ","Williams, Diana"
"SCI 197  CM","SCI 197  CM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.5","5","0","Open","0","","-------","00:00","00:00","CM ARR ","Ho, Emily Kolenbrander"
"SCI 197  CM","SCI 197  CM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","0.5","5","5","Closed","0","","-------","00:00","00:00","CM ARR ","Walker, Nia S"
"SCI 197  CM","SCI 197  CM-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","0.5","5","3","Open","0","","-------","00:00","00:00","CM ARR ","Nerenberg, Paul S."
"SCI 197  CM","SCI 197  CM-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","0.5","5","0","Open","1","","-------","00:00","00:00","CM ARR ","Cheng, Rui"
"SOC 001  PZ","SOC 001  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","8","Open","8","Mon;Wed","-M-W---","11:00","12:15","PZ FL 112","Bonaparte, Alicia"
"SOC 001  PZ","SOC 001  PZ-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","17","19","Closed","12","Thu","----R--","13:15","16:00","PZ BD PERF","Turpin, Hugh"
"SOC 001X PZ","SOC 001X PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","16","Closed","41","Tue;Thu","--T-R--","11:00","12:15","PZ ATN A103","Kizer, Jessica"
"SOC 013  PZ","SOC 013  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","12","Closed","8","Thu","----R--","13:15","16:00","PZ SKD P103","Ambriz, Denise"
"SOC 035  PZ","SOC 035  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","2","Tue;Thu","--T-R--","13:15","14:30","PZ AV 224","Kizer, Jessica"
"SOC 051  PO","SOC 051  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","15","Closed","36","Tue;Thu","--T-R--","13:15","14:30","PO HN 215","Shimada, Elisabeth Rose_Pohaikea"
"SOC 051  PO","SOC 051  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","16","Closed","45","Tue;Thu","--T-R--","14:45","16:00","PO HN 215","Shimada, Elisabeth Rose_Pohaikea"
"SOC 051  PO","SOC 051  PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","12","Closed","0","Mon;Wed","-M-W---","13:15","14:30","PO HN 215","Rapaport, Lynn"
"SOC 055  PZ","SOC 055  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","5","Open","4","Tue","--T----","14:45","17:30","PZ BE 101","Bonaparte, Alicia"
"SOC 061  PZ","SOC 061  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","16","Closed","5","Mon;Wed","-M-W---","11:00","12:15","PZ SKD P103","Steinman, Erich"
"SOC 074  PZ","SOC 074  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","8","R","24","Wed","---W---","14:45","17:30","PZ AV 204","Steinman, Erich"
"SOC 083  PZ","SOC 083  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","8","Mon;Wed","-M-W---","11:00","12:15","PZ AV 204","Ambriz, Denise"
"SOC 101  PZ","SOC 101  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","18","Closed","11","Wed","---W---","14:45","17:30","PZ BH 213","Cohen, Tyler"
"SOC 102  PZ","SOC 102  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","12","Closed","3","Mon;Wed","-M-W---","14:45","16:00","PZ BH 110","Ambriz, Denise"
"SOC 103  JT","SOC 103  JT-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","15","7","Open","9","Wed","---W---","16:15","17:30","SC HM 121","Mansouri, Leila"
"SOC 110  PZ","SOC 110  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","4","Wed;Fri","---W-F-","09:35","10:50","PZ AV 224","Turpin, Hugh"
"SOC 112  PO","SOC 112  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","19","Wed","---W---","13:15","16:00","PO HN 214","Prickett, Pamela J"
"SOC 118  PZ","SOC 118  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","14","R","5","Mon;Wed","-M-W---","13:15","14:30","PZ BH 110","Turpin, Hugh"
"SOC 121  PO","SOC 121  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","14","Closed","25","Mon;Wed","-M-W---","13:15","14:30","PO CR 210","Beck, Colin J."
"SOC 126  AA","SOC 126  AA-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","13","Closed","2","Mon","-M-----","13:15","16:00","PO HN 216","Thai, Hung Cam"
"SOC 144  PO","SOC 144  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","33","Tue;Thu","--T-R--","09:35","10:50","PO HN 216","Shimada, Elisabeth Rose_Pohaikea"
"SOC 146  PO","SOC 146  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","12","Closed","0","Mon;Wed","-M-W---","11:00","12:15","PO HN 215","Rapaport, Lynn"
"SOC 150  AA","SOC 150  AA-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","14","Closed","1","Wed","---W---","13:15","16:00","PO HN 216","Thai, Hung Cam"
"SOC 150  CH","SOC 150  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","16","Closed","7","Tue;Thu","--T-R--","14:45","16:00","PO MA 1","Ochoa, Gilda L."
"SOC 154  PO","SOC 154  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","12","Open","6","Tue","--T----","13:15","16:00","PO HN 216","Prickett, Pamela J"
"SOC 179D HM","SOC 179D HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","20","17","R","5","Tue;Thu","--T-R--","14:45","16:00","HM SHAN 2421","Stefanos, Sarah"
"SOC 191  PO","SOC 191  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","1","Open","1","","-------","00:00","00:00","PO ARR ARR","Thai, Hung Cam"
"SOC 191  PO","SOC 191  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Rapaport, Lynn"
"SOC 191  PO","SOC 191  PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","2","Open","2","","-------","00:00","00:00","PO ARR ARR","Prickett, Pamela J"
"SOC 191  PO","SOC 191  PO-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Shimada, Elisabeth Rose_Pohaikea"
"SOC 199B PZ","SOC 199B PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","10","Open","1","Mon","-M-----","14:45","17:30","PZ ATN A103","Steinman, Erich"
"SOC 199C PZ","SOC 199C PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","8","Open","0","Mon","-M-----","14:45","17:30","PZ BE 103","Bonaparte, Alicia"
"SPAN002  CM","SPAN002  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","19","Closed","6","Mon;Tue;Wed;Thu","-MTWR--","10:00","10:50","CM KRV 100","Altamirano, Nicole"
"SPAN002  CM","SPAN002  CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","1","Mon;Tue;Wed;Thu","-MTWR--","11:00","11:50","CM KRV 100","Altamirano, Nicole"
"SPAN002  PO","SPAN002  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","Open","0","Mon;Tue;Wed;Thu","-MTWR--","10:00","10:50","PO MA 20","Najera, Marina"
"SPAN002  PZ","SPAN002  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","11","Open","0","Mon;Tue;Wed;Thu","-MTWR--","09:00","09:50","PZ BH 207","Jia, Yuting"
"SPAN002  PZ","SPAN002  PZ-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","19","Closed","11","Mon;Tue;Wed;Thu","-MTWR--","10:00","10:50","PZ BH 207","Jia, Yuting"
"SPAN002  PZ","SPAN002  PZ-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","16","R","9","Mon;Tue;Wed;Thu","-MTWR--","11:00","11:50","PZ BH 207","Jia, Yuting"
"SPAN011  PO","SPAN011  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","8","7","Closed","2","Mon;Wed","-M-W---","16:15","17:15","PO OLDB SPAN","Gallardo, Adan"
"SPAN011  PO","SPAN011  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.25","8","5","Closed","9","Mon;Wed","-M-W---","16:15","17:15","PO OLDB SPAN","Gallardo, Adan"
"SPAN013  PO","SPAN013  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","8","8","Closed","4","Tue;Thu","--T-R--","16:15","17:15","PO OLDB SPAN","Gallardo, Adan"
"SPAN013  PO","SPAN013  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.25","8","7","Closed","11","Tue;Thu","--T-R--","16:15","17:15","PO OLDB SPAN","Gallardo, Adan"
"SPAN022  PZ","SPAN022  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","17","16","R","4","Mon;Tue;Wed;Thu","-MTWR--","10:00","10:50","PZ BE 111","Salazar de la Torre, Yolanda"
"SPAN031  PZ","SPAN031  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","27","23","R","15","Thu","----R--","19:00","21:50","PZ BH 209","Gutierrez, Paula"
"SPAN033  CM","SPAN033  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","5","Open","0","Mon;Tue;Wed;Thu","-MTWR--","10:00","10:50","CM RN 102","Gonzales, Carlos E."
"SPAN033  CM","SPAN033  CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","8","Mon;Tue;Wed;Thu","-MTWR--","11:00","11:50","CM RS 102","Brizuela, Makela"
"SPAN033  PO","SPAN033  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","25","Closed","15","Mon;Tue;Wed;Thu","-MTWR--","09:00","09:50","PO MA 20","Ulloa, Oscar Alain"
"SPAN033  PO","SPAN033  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","25","Closed","26","Mon;Tue;Wed;Thu","-MTWR--","10:00","10:50","PO MA 5","Ulloa, Oscar Alain"
"SPAN033  PZ","SPAN033  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","16","R","16","Mon;Tue;Wed;Thu","-MTWR--","09:00","09:50","PZ BE 111","Salazar de la Torre, Yolanda"
"SPAN033  PZ","SPAN033  PZ-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","23","Mon;Tue;Wed;Thu","-MTWR--","10:00","10:50","PZ BH 210","Brizuela, Makela"
"SPAN033  PZ","SPAN033  PZ-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","17","Mon;Tue;Wed;Thu","-MTWR--","11:00","11:50","PZ BE 105","Salazar de la Torre, Yolanda"
"SPAN033  PZ","SPAN033  PZ-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","10","Mon;Tue;Wed;Thu","-MTWR--","13:15","14:05","PZ BE 101","Gutierrez, Paula"
"SPAN033  SC","SPAN033  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","17","Closed","4","Fri","-----F-","13:00","13:50","SC BL 219","Bacsan, Gabriela"
"SPAN033  SC","SPAN033  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","17","Closed","4","Fri","-----F-","13:00","13:50","SC BL 219","Bacsan, Gabriela"
"SPAN033  SC","SPAN033  SC-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","10","R","0","Fri","-----F-","10:00","11:00","SC BL 220","Guillen, Nelida"
"SPAN033  SC","SPAN033  SC-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","10","R","0","Fri","-----F-","10:00","11:00","SC BL 220","Guillen, Nelida"
"SPAN033  SC","SPAN033  SC-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","12","Open","0","Fri","-----F-","15:00","15:50","SC BL 219","Vega, Martin"
"SPAN033  SC","SPAN033  SC-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","12","Open","0","Fri","-----F-","15:00","15:50","SC BL 219","Vega, Martin"
"SPAN033L CM","SPAN033L CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","10","10","Closed","0","Tue","--T----","16:31","17:30","CM KRV 109","Gomez Soto, Mayerly Ximena"
"SPAN033L CM","SPAN033L CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","10","8","R","0","Tue","--T----","17:31","18:30","CM KRV 109","Gomez Soto, Mayerly Ximena"
"SPAN033L CM","SPAN033L CM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.0","10","0","Open","0","Wed","---W---","16:31","17:30","CM KRV 109","Gomez Soto, Mayerly Ximena"
"SPAN033L CM","SPAN033L CM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","0.0","10","7","Open","0","Thu","----R--","16:31","17:30","CM KRV 109","Brizuela, Makela"
